MemberID,Email,Model_Y,True_Y,Prob_churn
15735428,15735428@gmail.com,0,0,0.374176952722311
15629078,15629078@gmail.com,0,1,0.3782299192054803
15806880,15806880@gmail.com,0,0,0.09062586889057617
15754999,15754999@gmail.com,0,0,0.060145157062076654
15781034,15781034@gmail.com,0,0,0.25744603627901
15622017,15622017@gmail.com,0,0,0.07806332690575916
15705885,15705885@gmail.com,0,0,0.10477321808868918
15677382,15677382@gmail.com,1,0,0.5350255412878445
15566843,15566843@gmail.com,0,0,0.041623374775416604
15608387,15608387@gmail.com,0,0,0.1028941887047061
15810786,15810786@gmail.com,0,0,0.27945151362118664
15626983,15626983@gmail.com,0,0,0.15994203226436213
15773605,15773605@gmail.com,0,0,0.15449251918241394
15811261,15811261@gmail.com,0,0,0.17575673032146358
15590606,15590606@gmail.com,0,0,0.14911342890890908
15576644,15576644@gmail.com,0,1,0.3136549352243702
15750264,15750264@gmail.com,0,0,0.07317280274341847
15741554,15741554@gmail.com,0,0,0.07577436212441893
15769051,15769051@gmail.com,0,0,0.06462426380760818
15812198,15812198@gmail.com,0,1,0.4735903525660701
15699772,15699772@gmail.com,1,1,0.5421956391634362
15744105,15744105@gmail.com,0,0,0.05713518793334014
15739858,15739858@gmail.com,0,1,0.09912289058040526
15723720,15723720@gmail.com,0,0,0.04588766415468849
15638355,15638355@gmail.com,0,1,0.1956193943721296
15805637,15805637@gmail.com,0,1,0.16530554686617524
15629575,15629575@gmail.com,0,1,0.2939487850711068
15586243,15586243@gmail.com,0,0,0.11866071087815981
15757931,15757931@gmail.com,0,0,0.025829482601133866
15716023,15716023@gmail.com,0,0,0.03281511669268521
15647782,15647782@gmail.com,0,0,0.4248059129562722
15716609,15716609@gmail.com,1,1,0.5049190451289878
15623791,15623791@gmail.com,0,0,0.4847881328293109
15627262,15627262@gmail.com,0,0,0.0693862067412874
15652693,15652693@gmail.com,0,1,0.20290464681660603
15586993,15586993@gmail.com,0,0,0.16041422850235273
15815560,15815560@gmail.com,0,0,0.4614493256293667
15584930,15584930@gmail.com,0,0,0.16328100712398713
15799031,15799031@gmail.com,0,0,0.16672752293867935
15810457,15810457@gmail.com,0,0,0.3098846838468525
15697879,15697879@gmail.com,0,0,0.09420984317596039
15594902,15594902@gmail.com,0,0,0.1320424613215984
15799710,15799710@gmail.com,0,0,0.11919807901638142
15659651,15659651@gmail.com,0,1,0.3368710000001793
15645956,15645956@gmail.com,0,0,0.33844324460559416
15651713,15651713@gmail.com,0,0,0.2909961068672491
15737265,15737265@gmail.com,1,0,0.5218147332507179
15687310,15687310@gmail.com,0,0,0.2297969881985649
15607347,15607347@gmail.com,0,1,0.04588555793333634
15698321,15698321@gmail.com,0,0,0.08022683277471014
15657812,15657812@gmail.com,0,0,0.08032602268977283
15569187,15569187@gmail.com,0,0,0.10097343430473449
15681562,15681562@gmail.com,0,0,0.16564299287800455
15615456,15615456@gmail.com,0,1,0.3604610265652361
15589793,15589793@gmail.com,0,1,0.2890922168096561
15781884,15781884@gmail.com,0,0,0.07176405404284039
15675190,15675190@gmail.com,0,0,0.010107800911489159
15600734,15600734@gmail.com,0,0,0.16680697284424795
15779176,15779176@gmail.com,0,1,0.26901113965070217
15605286,15605286@gmail.com,0,1,0.10024708194457374
15674922,15674922@gmail.com,0,1,0.14143054196845264
15737506,15737506@gmail.com,0,0,0.2310687737787919
15780514,15780514@gmail.com,0,0,0.11036795044840544
15623647,15623647@gmail.com,1,0,0.5085594479643969
15668472,15668472@gmail.com,0,0,0.09090764484635315
15692416,15692416@gmail.com,0,1,0.38245245837482383
15771139,15771139@gmail.com,0,0,0.19428461648580567
15738318,15738318@gmail.com,0,1,0.352617413720461
15772243,15772243@gmail.com,0,1,0.1487698190187027
15638463,15638463@gmail.com,0,0,0.3832273494364489
15598088,15598088@gmail.com,0,0,0.044666778090522594
15693468,15693468@gmail.com,0,0,0.4967520646166575
15671930,15671930@gmail.com,0,0,0.12026502745315633
15762268,15762268@gmail.com,0,0,0.3720931044006362
15780954,15780954@gmail.com,0,0,0.11059965627005364
15700174,15700174@gmail.com,0,0,0.2376400470804229
15635728,15635728@gmail.com,0,0,0.18274075927472494
15679283,15679283@gmail.com,0,0,0.15098722157371894
15591386,15591386@gmail.com,0,0,0.10121261566426495
15694192,15694192@gmail.com,0,0,0.3805778021908546
15585901,15585901@gmail.com,0,1,0.08708947953119091
15792329,15792329@gmail.com,0,0,0.41288199820587695
15635597,15635597@gmail.com,0,0,0.027156571429996133
15775880,15775880@gmail.com,0,0,0.04202919204121206
15630913,15630913@gmail.com,1,0,0.5413245681001053
15756680,15756680@gmail.com,0,0,0.13033051711595428
15587913,15587913@gmail.com,0,0,0.3416565098815615
15737605,15737605@gmail.com,0,0,0.2541070030768662
15627876,15627876@gmail.com,0,1,0.4502765828245364
15772601,15772601@gmail.com,1,0,0.5391812703597463
15758606,15758606@gmail.com,0,1,0.09533327362416479
15657107,15657107@gmail.com,0,1,0.4836845903355324
15622454,15622454@gmail.com,0,0,0.06285646094541782
15775803,15775803@gmail.com,0,0,0.12833198254298442
15570859,15570859@gmail.com,0,0,0.2201722491678798
15748381,15748381@gmail.com,0,0,0.06606831113780641
15787189,15787189@gmail.com,0,1,0.36172588759563584
15666055,15666055@gmail.com,0,1,0.2918447563064772
15617648,15617648@gmail.com,0,0,0.1413214550272917
15755678,15755678@gmail.com,0,1,0.38932618305461664
15624781,15624781@gmail.com,0,0,0.07043541378707313
15779497,15779497@gmail.com,0,0,0.12070930107268685
15567399,15567399@gmail.com,0,0,0.2776829127299676
15613656,15613656@gmail.com,0,0,0.10511397396631816
15734311,15734311@gmail.com,0,0,0.044760798184996974
15657214,15657214@gmail.com,0,0,0.19342136912044944
15799350,15799350@gmail.com,0,0,0.1355098711469462
15729970,15729970@gmail.com,0,0,0.10817106967884185
15725835,15725835@gmail.com,0,1,0.13580613818547446
15745543,15745543@gmail.com,0,0,0.1543205553950618
15727384,15727384@gmail.com,0,1,0.3574892672168311
15666916,15666916@gmail.com,0,0,0.2164725044557355
15732917,15732917@gmail.com,0,1,0.4567836946981936
15612050,15612050@gmail.com,0,0,0.3011026512932982
15726267,15726267@gmail.com,0,0,0.03625576929651004
15780124,15780124@gmail.com,0,0,0.26645753317448406
15742238,15742238@gmail.com,0,0,0.1996103738545869
15679024,15679024@gmail.com,0,0,0.11276017387159523
15715297,15715297@gmail.com,0,0,0.32605156448879297
15633612,15633612@gmail.com,0,0,0.05275844963782896
15602929,15602929@gmail.com,0,0,0.3963567837626706
15696703,15696703@gmail.com,0,0,0.21609669684342028
15756668,15756668@gmail.com,0,0,0.04537859177325097
15565779,15565779@gmail.com,0,0,0.31710200698846197
15795519,15795519@gmail.com,0,0,0.07209750742143926
15761477,15761477@gmail.com,0,0,0.08091560449047026
15731890,15731890@gmail.com,0,0,0.1524964142904225
15633043,15633043@gmail.com,0,1,0.4114062741426991
15752953,15752953@gmail.com,0,0,0.1601955631104714
15603088,15603088@gmail.com,0,0,0.0246186966696565
15606613,15606613@gmail.com,0,1,0.2973529096520724
15635939,15635939@gmail.com,0,0,0.25267376119232204
15666043,15666043@gmail.com,0,0,0.04583322087986111
15746190,15746190@gmail.com,0,0,0.07727233598311248
15591357,15591357@gmail.com,0,0,0.12432223404939304
15658716,15658716@gmail.com,0,1,0.44216780131951705
15679909,15679909@gmail.com,0,0,0.2350719883915487
15634262,15634262@gmail.com,0,0,0.08085517834002905
15799825,15799825@gmail.com,0,0,0.11193753197576667
15756875,15756875@gmail.com,0,0,0.07457506059675366
15678146,15678146@gmail.com,0,1,0.12047136320452216
15710743,15710743@gmail.com,0,1,0.1045114663745949
15595831,15595831@gmail.com,1,0,0.6516689919667544
15626684,15626684@gmail.com,0,0,0.23684637950592358
15709846,15709846@gmail.com,0,0,0.35153667914936165
15635459,15635459@gmail.com,0,0,0.24964993269118108
15642544,15642544@gmail.com,0,0,0.025444964685795084
15566494,15566494@gmail.com,0,0,0.17084732961272514
15655238,15655238@gmail.com,0,0,0.10236778101731839
15733429,15733429@gmail.com,0,0,0.07565917908642554
15814536,15814536@gmail.com,0,0,0.23133704198195557
15771702,15771702@gmail.com,0,0,0.16453758847440877
15723008,15723008@gmail.com,0,1,0.1399987637230287
15797160,15797160@gmail.com,0,1,0.16643898703123033
15792222,15792222@gmail.com,0,0,0.34236210472333173
15644765,15644765@gmail.com,0,0,0.11453441022208116
15610686,15610686@gmail.com,1,1,0.5516967263947411
15730868,15730868@gmail.com,0,0,0.06692093149923352
15705991,15705991@gmail.com,0,0,0.451669425196071
15577078,15577078@gmail.com,0,1,0.14472028823644326
15679550,15679550@gmail.com,0,0,0.06501212575257169
15787655,15787655@gmail.com,0,0,0.1811450906946631
15668081,15668081@gmail.com,0,0,0.1745168897537983
15747980,15747980@gmail.com,0,0,0.3253168189293341
15710295,15710295@gmail.com,1,0,0.54695611678742
15724443,15724443@gmail.com,0,0,0.18190485213820085
15571305,15571305@gmail.com,0,1,0.35449070529893995
15569503,15569503@gmail.com,0,0,0.07300993472236
15581840,15581840@gmail.com,0,0,0.06493965048398291
15772262,15772262@gmail.com,0,0,0.2556160692983004
15767794,15767794@gmail.com,0,0,0.041376213082344876
15629338,15629338@gmail.com,0,1,0.22416052258891675
15790379,15790379@gmail.com,0,0,0.09994141334011925
15750684,15750684@gmail.com,0,1,0.29501983676035404
15697214,15697214@gmail.com,0,0,0.17678831619364876
15711015,15711015@gmail.com,0,0,0.07846728099125792
15573309,15573309@gmail.com,0,0,0.17349178549343997
15805303,15805303@gmail.com,1,1,0.5223031850230244
15741385,15741385@gmail.com,0,0,0.2456551451310266
15780254,15780254@gmail.com,0,1,0.23824999103743336
15744843,15744843@gmail.com,0,0,0.2998498491034184
15815626,15815626@gmail.com,0,1,0.2198441363380082
15784736,15784736@gmail.com,0,0,0.27802923609195973
15813412,15813412@gmail.com,0,1,0.34044070240300545
15809143,15809143@gmail.com,0,0,0.11395755524890115
15617617,15617617@gmail.com,0,0,0.1075304116155547
15779738,15779738@gmail.com,0,0,0.015075393382736705
15668669,15668669@gmail.com,0,1,0.37424102416030136
15687477,15687477@gmail.com,0,0,0.24183701472110872
15578908,15578908@gmail.com,0,0,0.0703178151394516
15687658,15687658@gmail.com,0,1,0.25379390079094455
15615020,15615020@gmail.com,0,0,0.33225881773773985
15608886,15608886@gmail.com,0,0,0.11182131113494548
15602551,15602551@gmail.com,0,0,0.21890120595018253
15672945,15672945@gmail.com,0,0,0.39135100762527975
15757408,15757408@gmail.com,0,1,0.13481347501671392
15806132,15806132@gmail.com,0,0,0.13716243613507814
15813022,15813022@gmail.com,1,0,0.5130885734444555
15673578,15673578@gmail.com,1,0,0.5051586388276179
15757916,15757916@gmail.com,0,0,0.11074297969038553
15689168,15689168@gmail.com,0,0,0.17072768463183058
15769216,15769216@gmail.com,0,1,0.31395173192787923
15593295,15593295@gmail.com,0,0,0.11496811665861748
15804814,15804814@gmail.com,0,0,0.17245030207791082
15778934,15778934@gmail.com,0,0,0.17649976905354978
15802351,15802351@gmail.com,0,0,0.11194835899983054
15630241,15630241@gmail.com,0,0,0.28024846794792574
15719561,15719561@gmail.com,0,0,0.13110788538203944
15615096,15615096@gmail.com,0,0,0.042730539384371186
15659931,15659931@gmail.com,1,1,0.6084494052415845
15714586,15714586@gmail.com,0,0,0.2628893965471738
15634949,15634949@gmail.com,0,0,0.4477566912735457
15589224,15589224@gmail.com,0,0,0.12126566715752499
15795990,15795990@gmail.com,0,1,0.3454033435651671
15603216,15603216@gmail.com,0,0,0.0641275119716705
15631201,15631201@gmail.com,0,0,0.14961664143808476
15686255,15686255@gmail.com,0,0,0.22187855500047785
15746594,15746594@gmail.com,0,0,0.12389883859429505
15718893,15718893@gmail.com,1,1,0.612313547723651
15671609,15671609@gmail.com,0,0,0.15199996350294198
15652540,15652540@gmail.com,0,0,0.028334325380396794
15774857,15774857@gmail.com,0,1,0.11558552204744005
15791836,15791836@gmail.com,0,0,0.06709374580309983
15651554,15651554@gmail.com,0,1,0.37054465264791886
15583576,15583576@gmail.com,0,0,0.03830632805625803
15732740,15732740@gmail.com,0,0,0.260278916327066
15723320,15723320@gmail.com,0,0,0.27769911626140237
15603851,15603851@gmail.com,0,1,0.058805779210360204
15777923,15777923@gmail.com,0,0,0.13576622108894207
15735719,15735719@gmail.com,0,0,0.10640322189162314
15703482,15703482@gmail.com,0,0,0.1947070372585227
15605835,15605835@gmail.com,0,0,0.08243855970251031
15664881,15664881@gmail.com,0,0,0.10567222202367543
15757568,15757568@gmail.com,0,0,0.15220648107062174
15792660,15792660@gmail.com,0,0,0.2776288641109743
15599722,15599722@gmail.com,0,1,0.19855292442484332
15726354,15726354@gmail.com,0,0,0.1876744164902447
15610355,15610355@gmail.com,0,0,0.22989610229237334
15704284,15704284@gmail.com,0,1,0.3971949277084946
15621893,15621893@gmail.com,0,0,0.005748183743472814
15588219,15588219@gmail.com,0,0,0.28250106576634415
15688619,15688619@gmail.com,0,0,0.14511983243929094
15765518,15765518@gmail.com,0,1,0.3596832339710731
15616931,15616931@gmail.com,0,0,0.23142195440725724
15758372,15758372@gmail.com,0,1,0.003182137104463654
15782591,15782591@gmail.com,0,0,0.11663324186461095
15612109,15612109@gmail.com,0,0,0.0972961857532027
15613712,15613712@gmail.com,0,0,0.09901370550172867
15639322,15639322@gmail.com,0,0,0.136985978834836
15594349,15594349@gmail.com,0,0,0.12126736102848866
15574167,15574167@gmail.com,0,0,0.047630020674139927
15811842,15811842@gmail.com,0,0,0.03792286998907738
15648794,15648794@gmail.com,0,1,0.31708999773296354
15771211,15771211@gmail.com,0,0,0.10675948126416035
15588614,15588614@gmail.com,0,1,0.20445963839052628
15630698,15630698@gmail.com,0,1,0.17059907169697522
15694200,15694200@gmail.com,0,1,0.2818853410377592
15721426,15721426@gmail.com,1,1,0.57637374818342
15725997,15725997@gmail.com,0,0,0.15264652766771256
15762138,15762138@gmail.com,0,0,0.18241040205813153
15750649,15750649@gmail.com,0,0,0.12816587631194556
15685706,15685706@gmail.com,0,0,0.1896607351459281
15641835,15641835@gmail.com,0,0,0.3058402777220773
15586821,15586821@gmail.com,0,0,0.025106560093971244
15569678,15569678@gmail.com,0,0,0.26319536365243207
15793842,15793842@gmail.com,0,0,0.17036717892193187
15667554,15667554@gmail.com,0,0,0.025576913590062336
15794479,15794479@gmail.com,0,0,0.41224512937875507
15585041,15585041@gmail.com,0,0,0.030145482632918323
15780650,15780650@gmail.com,0,0,0.09064978259108507
15780846,15780846@gmail.com,0,0,0.03946924842372526
15805260,15805260@gmail.com,1,1,0.6174688978820103
15621629,15621629@gmail.com,0,0,0.16302045048385194
15662151,15662151@gmail.com,0,0,0.11096635559395161
15747174,15747174@gmail.com,0,0,0.2406968099107118
15651585,15651585@gmail.com,0,0,0.1053380971540047
15649738,15649738@gmail.com,0,0,0.12511263616363266
15633108,15633108@gmail.com,0,0,0.12786430883298772
15769254,15769254@gmail.com,0,0,0.2844255781443557
15704746,15704746@gmail.com,0,0,0.06011799859396126
15637644,15637644@gmail.com,0,0,0.01602679922507767
15609562,15609562@gmail.com,0,0,0.45581344608893126
15787459,15787459@gmail.com,0,0,0.35201888737113163
15762902,15762902@gmail.com,0,0,0.11710451085019118
15738605,15738605@gmail.com,0,1,0.3618649901923031
15724889,15724889@gmail.com,0,0,0.14015147467301836
15730735,15730735@gmail.com,0,0,0.0735275571135414
15689147,15689147@gmail.com,0,0,0.27026114672419177
15730397,15730397@gmail.com,0,0,0.18658097959292186
15762169,15762169@gmail.com,0,1,0.41089229100052066
15589320,15589320@gmail.com,0,0,0.048367261087311625
15799211,15799211@gmail.com,0,0,0.12692992203222062
15798310,15798310@gmail.com,0,0,0.06390930726572433
15609998,15609998@gmail.com,1,1,0.6148409887715395
15583548,15583548@gmail.com,0,1,0.47663160051555387
15761763,15761763@gmail.com,0,0,0.12311414678888073
15764409,15764409@gmail.com,0,0,0.11582410766235808
15710161,15710161@gmail.com,0,0,0.04775479001614509
15735246,15735246@gmail.com,0,1,0.3434478107775976
15791700,15791700@gmail.com,0,1,0.13489559047452407
15670753,15670753@gmail.com,0,0,0.07137555011423673
15573876,15573876@gmail.com,0,0,0.2284502848563738
15770174,15770174@gmail.com,0,0,0.11142413881760369
15641114,15641114@gmail.com,0,0,0.12308357097237085
15682435,15682435@gmail.com,0,0,0.09646874438615322
15751788,15751788@gmail.com,0,0,0.06627938706832662
15672598,15672598@gmail.com,0,0,0.07200462255342407
15762803,15762803@gmail.com,0,0,0.06555018888424864
15812982,15812982@gmail.com,0,0,0.34527280522289133
15597901,15597901@gmail.com,0,0,0.04015068476280217
15731507,15731507@gmail.com,0,0,0.2137334666017065
15809826,15809826@gmail.com,0,1,0.3550299645012779
15764237,15764237@gmail.com,0,0,0.10022035249657286
15769917,15769917@gmail.com,0,0,0.11574092070934192
15641850,15641850@gmail.com,0,0,0.25843212652706155
15770974,15770974@gmail.com,1,0,0.5609620491040187
15803749,15803749@gmail.com,0,1,0.2769119817490514
15684999,15684999@gmail.com,0,0,0.05660003967802475
15770225,15770225@gmail.com,0,0,0.07203484267903278
15627484,15627484@gmail.com,0,0,0.3736182781905956
15610337,15610337@gmail.com,0,0,0.16574644292746366
15752488,15752488@gmail.com,0,0,0.10325155945126502
15610056,15610056@gmail.com,0,0,0.1437790046630366
15806049,15806049@gmail.com,1,0,0.623113975651882
15736069,15736069@gmail.com,0,1,0.3380698174652576
15763662,15763662@gmail.com,0,0,0.19422179761488012
15615575,15615575@gmail.com,0,0,0.02569303438969544
15691723,15691723@gmail.com,0,0,0.3344709165932809
15774098,15774098@gmail.com,0,0,0.21612805397782797
15750808,15750808@gmail.com,0,0,0.15807810693684446
15744368,15744368@gmail.com,0,0,0.17463881964308506
15610594,15610594@gmail.com,0,0,0.23125441455840104
15756125,15756125@gmail.com,0,0,0.31922180289754476
15623277,15623277@gmail.com,0,0,0.04577344594679758
15795954,15795954@gmail.com,0,0,0.11983521660776637
15671969,15671969@gmail.com,0,0,0.24375261276315696
15791268,15791268@gmail.com,0,0,0.4009697774615758
15713655,15713655@gmail.com,0,1,0.10462706576560363
15633930,15633930@gmail.com,0,1,0.45372528210921526
15712849,15712849@gmail.com,1,1,0.5130373266248555
15639077,15639077@gmail.com,0,1,0.13170836514197498
15808784,15808784@gmail.com,0,0,0.043522189667230725
15648577,15648577@gmail.com,0,1,0.06580961668716673
15670345,15670345@gmail.com,0,0,0.3665248448985822
15633112,15633112@gmail.com,0,1,0.3676081409513052
15714397,15714397@gmail.com,0,0,0.13914922388109885
15780038,15780038@gmail.com,0,1,0.3631609388385907
15756305,15756305@gmail.com,0,0,0.3001410687178118
15578799,15578799@gmail.com,0,1,0.17138328331686375
15800326,15800326@gmail.com,0,0,0.3397017044823296
15785485,15785485@gmail.com,0,0,0.4200102089915091
15783958,15783958@gmail.com,0,0,0.44303563205287216
15727546,15727546@gmail.com,0,0,0.023794673581477885
15739576,15739576@gmail.com,0,0,0.012853513873743705
15631333,15631333@gmail.com,0,0,0.2333947902746936
15604782,15604782@gmail.com,0,0,0.19858200605829462
15589643,15589643@gmail.com,0,0,0.20866991091260986
15585533,15585533@gmail.com,0,0,0.14239952533457897
15681506,15681506@gmail.com,0,0,0.12812142599730644
15630551,15630551@gmail.com,0,0,0.04889813702576431
15698349,15698349@gmail.com,0,0,0.07078299156454818
15776631,15776631@gmail.com,0,0,0.20908618183005406
15762216,15762216@gmail.com,0,0,0.34489903027993263
15623927,15623927@gmail.com,0,0,0.06981832527676157
15681402,15681402@gmail.com,1,0,0.5961862033666601
15586264,15586264@gmail.com,0,1,0.272451909697713
15594685,15594685@gmail.com,0,0,0.2770728850608604
15812945,15812945@gmail.com,0,0,0.0641775225879399
15734628,15734628@gmail.com,0,0,0.10993590129281355
15629323,15629323@gmail.com,1,1,0.540668790868639
15666823,15666823@gmail.com,0,0,0.18846305780700098
15777553,15777553@gmail.com,0,1,0.37382964100258903
15613097,15613097@gmail.com,0,0,0.04767787621005185
15622217,15622217@gmail.com,0,1,0.28670060021502486
15703588,15703588@gmail.com,0,0,0.19362427774612478
15570835,15570835@gmail.com,0,1,0.35397493032160987
15679299,15679299@gmail.com,0,0,0.11585637323200207
15808044,15808044@gmail.com,0,1,0.48528206159635295
15579208,15579208@gmail.com,0,0,0.12729726021072804
15684951,15684951@gmail.com,0,1,0.2772087038302842
15667620,15667620@gmail.com,0,0,0.24001883692843207
15582960,15582960@gmail.com,0,0,0.08994243520691397
15590730,15590730@gmail.com,0,0,0.0851400996721225
15763747,15763747@gmail.com,0,0,0.06894973922925518
15778320,15778320@gmail.com,1,0,0.6327558528190675
15642787,15642787@gmail.com,0,0,0.298569366538157
15624633,15624633@gmail.com,0,0,0.11091889775885604
15766765,15766765@gmail.com,0,0,0.4371165450318819
15783615,15783615@gmail.com,0,1,0.1314228799223228
15640161,15640161@gmail.com,0,0,0.4494118031584215
15619889,15619889@gmail.com,0,0,0.09518058735507107
15579166,15579166@gmail.com,0,0,0.06868498007721785
15789097,15789097@gmail.com,0,1,0.07364833619034139
15674880,15674880@gmail.com,0,0,0.23320475037965244
15778157,15778157@gmail.com,0,0,0.11835662861979687
15779064,15779064@gmail.com,0,0,0.025917374319491787
15801265,15801265@gmail.com,0,1,0.4852780276997821
15589204,15589204@gmail.com,0,0,0.11086277360193951
15664543,15664543@gmail.com,0,1,0.10073832218958524
15582714,15582714@gmail.com,0,1,0.23802285538175733
15797595,15797595@gmail.com,0,0,0.19063224886669236
15614034,15614034@gmail.com,0,0,0.44283933286875365
15763171,15763171@gmail.com,0,0,0.16235981476980962
15647266,15647266@gmail.com,0,0,0.4634021983592132
15757577,15757577@gmail.com,0,0,0.2722832692864862
15736656,15736656@gmail.com,0,0,0.12364780564746664
15635078,15635078@gmail.com,0,0,0.21247394579828216
15680141,15680141@gmail.com,0,0,0.11689983880362437
15576945,15576945@gmail.com,0,0,0.09421192686764983
15602034,15602034@gmail.com,0,0,0.1753893587714456
15732020,15732020@gmail.com,0,0,0.22145104382603906
15611029,15611029@gmail.com,0,0,0.3708004846712527
15621210,15621210@gmail.com,0,1,0.23492915930350547
15569222,15569222@gmail.com,0,0,0.04356308388101628
15664639,15664639@gmail.com,0,0,0.04729725296904421
15724223,15724223@gmail.com,0,1,0.31349330218115357
15644621,15644621@gmail.com,1,0,0.5115599502911542
15756056,15756056@gmail.com,0,0,0.17895878418939137
15700353,15700353@gmail.com,0,0,0.24125943872799718
15624388,15624388@gmail.com,0,1,0.3872135286972624
15627212,15627212@gmail.com,0,0,0.18585221290282444
15648005,15648005@gmail.com,0,0,0.04582210239983078
15681446,15681446@gmail.com,0,0,0.3931373871563921
15775888,15775888@gmail.com,0,0,0.35441104342451624
15749019,15749019@gmail.com,0,0,0.20272592928839825
15709928,15709928@gmail.com,0,0,0.34166682139546445
15784676,15784676@gmail.com,0,0,0.23734296032429195
15748116,15748116@gmail.com,0,0,0.08147702711573365
15612193,15612193@gmail.com,0,0,0.1196332111008455
15762984,15762984@gmail.com,0,0,0.10715946843058348
15613713,15613713@gmail.com,0,0,0.03649046051364883
15664204,15664204@gmail.com,0,0,0.03780389349221707
15639415,15639415@gmail.com,0,0,0.13131265798430378
15806332,15806332@gmail.com,0,0,0.19240116840644547
15614929,15614929@gmail.com,0,0,0.1901420104508389
15695492,15695492@gmail.com,0,0,0.21438876108025268
15635972,15635972@gmail.com,0,0,0.25335513085357897
15616380,15616380@gmail.com,0,0,0.33638695087356013
15581440,15581440@gmail.com,0,1,0.28285566599732326
15654390,15654390@gmail.com,0,1,0.11408818073017037
15660688,15660688@gmail.com,0,0,0.1648507313186605
15806307,15806307@gmail.com,0,0,0.07413830569348456
15647975,15647975@gmail.com,0,0,0.26709607968973315
15595728,15595728@gmail.com,1,1,0.5008311972936227
15735388,15735388@gmail.com,0,0,0.1372799458560082
15788535,15788535@gmail.com,0,0,0.3072662333179568
15765902,15765902@gmail.com,0,0,0.22837291180660066
15642345,15642345@gmail.com,1,1,0.5358816051063272
15641250,15641250@gmail.com,0,0,0.3445153534850002
15706163,15706163@gmail.com,0,1,0.4870245976428692
15746708,15746708@gmail.com,0,1,0.45302526167303087
15775203,15775203@gmail.com,0,0,0.2728277763358501
15787907,15787907@gmail.com,0,1,0.48599204077725217
15646764,15646764@gmail.com,1,1,0.5088638720641993
15678284,15678284@gmail.com,0,1,0.06110579623439016
15726791,15726791@gmail.com,0,1,0.3157319421515162
15813144,15813144@gmail.com,0,0,0.14093696769514533
15669342,15669342@gmail.com,0,0,0.1962257765052943
15710366,15710366@gmail.com,0,1,0.225794391544884
15614934,15614934@gmail.com,1,0,0.595588938218836
15588701,15588701@gmail.com,0,0,0.24277506112063202
15665438,15665438@gmail.com,0,0,0.13916627506776053
15644896,15644896@gmail.com,0,0,0.10914499203878678
15670205,15670205@gmail.com,1,0,0.5948953869618117
15635776,15635776@gmail.com,0,0,0.33356272667857845
15791053,15791053@gmail.com,0,1,0.24229320929400067
15644005,15644005@gmail.com,0,0,0.04476032549601713
15796343,15796343@gmail.com,0,0,0.13662193519418328
15751057,15751057@gmail.com,0,0,0.23348808017317804
15623430,15623430@gmail.com,0,0,0.06591455012242692
15682600,15682600@gmail.com,0,1,0.4810538948413807
15769312,15769312@gmail.com,0,0,0.11710808633230654
15708212,15708212@gmail.com,0,1,0.4933707779217588
15650258,15650258@gmail.com,0,0,0.19755614861625062
15604345,15604345@gmail.com,0,0,0.023316714965371667
15578297,15578297@gmail.com,1,1,0.6037148090224638
15671789,15671789@gmail.com,0,0,0.08657356090986762
15726186,15726186@gmail.com,0,0,0.13360070048612002
15764618,15764618@gmail.com,0,0,0.20554876120306892
15730738,15730738@gmail.com,0,0,0.03459599580756627
15637650,15637650@gmail.com,0,0,0.08304161130327023
15606267,15606267@gmail.com,0,0,0.184944169732382
15625904,15625904@gmail.com,0,0,0.074692417198634
15654463,15654463@gmail.com,0,0,0.0664554435564505
15774151,15774151@gmail.com,1,1,0.5111994616250765
15693259,15693259@gmail.com,0,0,0.0480825778626881
15642468,15642468@gmail.com,0,0,0.2297424702724556
15758531,15758531@gmail.com,0,0,0.2497146949089131
15728352,15728352@gmail.com,0,0,0.12602880477605202
15637240,15637240@gmail.com,0,0,0.22288663935134242
15595588,15595588@gmail.com,0,0,0.18808063717772197
15778395,15778395@gmail.com,0,1,0.16473635513244253
15711825,15711825@gmail.com,0,0,0.18809026582503827
15599251,15599251@gmail.com,0,0,0.20188909076465034
15570004,15570004@gmail.com,0,0,0.06476041509720579
15656912,15656912@gmail.com,0,0,0.1460678896683744
15657342,15657342@gmail.com,0,1,0.22868388610528118
15716284,15716284@gmail.com,0,0,0.07046148244293297
15672374,15672374@gmail.com,0,1,0.2825281251286049
15732476,15732476@gmail.com,0,0,0.05144733467495353
15747724,15747724@gmail.com,0,0,0.17653050253033248
15633877,15633877@gmail.com,0,0,0.22821552413276547
15672516,15672516@gmail.com,0,0,0.3906594103992501
15607827,15607827@gmail.com,0,0,0.078246087884529
15751336,15751336@gmail.com,0,0,0.04182520939989156
15646539,15646539@gmail.com,0,0,0.10080184809100955
15756901,15756901@gmail.com,0,0,0.05497305733674868
15809286,15809286@gmail.com,0,1,0.4405405955282305
15759021,15759021@gmail.com,0,0,0.08680232532236296
15725039,15725039@gmail.com,0,0,0.06030288786419011
15579130,15579130@gmail.com,1,1,0.6124151984878138
15754112,15754112@gmail.com,0,0,0.10247486449595561
15735522,15735522@gmail.com,0,0,0.4624524304374661
15613326,15613326@gmail.com,0,0,0.19374973102915308
15739502,15739502@gmail.com,0,0,0.1316665126810476
15670914,15670914@gmail.com,0,0,0.18016009093689014
15604073,15604073@gmail.com,0,0,0.16716337956057373
15806027,15806027@gmail.com,0,1,0.3274743072032508
